praf,pmek,plcg,PIP2,PIP3,p44.42,pakts473,PKA,PKC,P38,pjnk
1877,2690,23.1,27.6,4.74,9.22,77.7,322,1,22.9,14.1
349,533,18.1,17.6,12,6.15,46.1,149,6.92,29.4,167
173,244,22.1,18.9,17.6,1,48.3,98.2,2.89,18.6,13
217,191,48.7,56.2,18.8,17.6,170,991,1,26.7,10.7
157,231,18.8,15.7,15,25.5,97.3,757,3.05,10,7.84
422,655,2.35,466,42.9,23.9,92.2,2813,1.65,31.6,6.79
294,400,53.8,80.6,21.9,1,27.6,73,8.82,50,16.4
1275,1827,8.74,16,5.52,4.87,39.6,100,23.1,56.2,15.8
74.3,89,30.8,50.5,61,3.49,95.6,300,14.3,39.2,18.8
150,239,9.47,89.8,20.2,36.2,147,2690,1.78,27.4,12.9
2329,3278,11.2,44.5,17.3,1,30.8,37.5,1,21.9,15
213,340,12.4,78.4,22.7,1.18,40,178,3.02,32.2,11
305,478,25.9,34,4.41,1.43,35.2,54.7,1,34.9,10.6
114,160,11.8,32.2,13.6,3.82,38.2,119,7.23,44.9,15.8
75.7,111,14.3,79.9,23.3,3.82,42.9,204,18.6,49.1,15.8
244,359,23.9,22.7,14.5,2.19,44.5,193,10.5,30.2,34
85.8,124,16.4,53.8,26.4,5.78,96.5,276,4.18,17.9,69.2
1065,1526,117,281,93.9,3.16,22.5,110,45.7,74.3,21.1
292,400,19.8,57.3,44.1,23.5,172,1027,1,18.6,1.96
39.2,38.2,9.06,80.6,25,1.47,66.1,195,1.89,50.9,1
922,1382,13.3,17.3,8.43,3.34,50.5,160,1,59.9,5.42
1554,2371,12.6,183,20.2,2.55,82.8,233,1,26.4,7.17
599,828,3.72,25.7,16.8,16.3,196,143,3.34,24.1,13.3
193,311,10.3,28.9,77,42.6,337,2864,1.13,31.3,5.94
1084,1540,23.1,60.4,50,1.79,43.7,57.3,3.65,40.7,8.74
843,1241,47.8,95.6,11.4,1.37,83.5,269,1.53,37.9,7.04
313,509,9.47,34.9,30.2,1.73,33.4,70.4,1.08,23.5,4.29
209,311,6.79,49.6,19.3,16.5,178,191,3.75,31.1,21.7
188,255,41.4,85.8,23.7,1.42,26.4,75,1,19.3,9.39
235,334,10.4,61,11.3,1,70.4,241,1,9.56,12.1
32.5,40.3,8.13,161,52.8,1.37,71,235,2.97,17.9,4.45
91.4,133,11.7,112,39.6,1,28.1,77,19.8,55.7,17.9
1582,2308,45.7,48.7,11.8,2.37,77.7,259,7.37,40.7,5.05
1124,1554,13,83.5,41.4,1,53.3,94.7,4.29,34.3,14.9
349,441,50,328,79.1,2.02,28.1,58.3,1,15.5,4.07
27.6,54.2,26.7,71,34.9,1.35,80.6,227,49.6,84.3,36.2
478,723,18.4,21.3,1,12.4,91.4,2503,1.73,39.6,12.5
835,1208,10.8,15.4,7.64,23.9,70.4,982,28.6,50.5,18.3
227,322,9.14,20.4,13.5,1.76,62.1,158,1.98,23.7,12.4
297,505,19.6,52.3,32.2,44.5,109,1370,2.92,24.4,8.58
86.6,81.3,89,246,111,1,33.7,80.6,11.4,35.2,71.7
27.6,10.7,17,17.5,8.74,1,31.3,53.8,2.33,43.3,4.03
661,1037,10.3,77.7,14.1,1.54,20.5,60.4,3.43,18.1,4.91
673,1055,19.8,22.3,8.82,1.24,26.4,33.7,1.41,40.7,1
1472,2072,34.9,28.9,19.6,7.7,49.6,2308,10.7,40.3,68.5
207,294,15.4,21.3,5.88,5.28,186,474,1.42,26.2,4.87
49.6,46.1,11.4,15,5,18.1,175,1197,1,20.4,10
276,433,11.5,16.8,8.58,1.35,26.9,124,1,28.9,120
131,184,10.6,10.8,1.63,2.79,34,111,2.33,17,2.46
77,114,14.1,27.1,15.7,3.16,50,2503,1.75,17.2,1
372,599,10.9,107,17.9,1,36.5,79.1,4.87,30.8,9.91
322,500,15.5,23.5,9.06,1.83,38.2,36.8,1,23.7,9.65
50.9,61,41,109,15,2.25,56.7,1596,37.2,54.2,28.4
931,1310,12.5,23.7,1.3,5.09,44.5,85.1,1.64,14.3,10.4
82.8,103,17.5,19.6,11,6.79,53.3,2148,28.4,66.7,103
213,302,16.5,16.4,48.3,1,38.5,98.2,1,19.3,3.85
316,461,4.91,73.7,24.6,4.7,30.5,2017,25.9,49.6,15.8
196,281,13.9,39.6,17,1,27.1,87.4,1,26.2,9.47
422,655,2.35,466,42.9,23.9,92.2,2813,1.65,31.6,6.79
74.3,120,19.1,115,15,1.18,42.2,118,1,22.9,11.3
292,457,43.7,334,92.2,2.94,69.2,227,1.3,13.9,4.07
100,178,17.8,165,24.8,1,82,191,1.17,40.7,7.57
302,461,8.06,14.5,1,1,41.8,124,1.73,9.82,2.44
65.5,73,23.3,32.2,16,2.86,62.6,117,1,26.2,7.99
181,271,25.9,135,48.3,6.92,121,385,44.1,111,50.5
257,410,6.98,21.5,48.3,1,38.5,54.7,20.2,52.3,27.1
111,168,14.7,7.99,7.77,1,20.4,45.3,1,10.2,5.19
509,799,28.1,31.3,20.9,25.5,139,2393,1.01,21.7,8.43
119,157,13.5,121,40.3,2.69,48.7,172,12.2,29.2,38.5
160,229,15.8,48.7,4.83,1,55.7,179,21.7,52.8,20.5
153,225,14.5,12.5,11.5,1,31.1,30.5,1,26.7,5.94
181,279,4.61,281,50.9,5.23,50.9,215,1.72,28.1,13
297,403,5.78,22.9,7.3,3.37,109,328,3.65,22.7,6.15
90.6,122,60.4,137,12.5,3.4,102,319,2.04,10.2,4.45
87.4,167,25.5,379,66.7,1,45.7,57.8,33.1,57.8,43.3
193,136,9.91,198,35.2,3.59,47,204,2.59,33.7,5.62
542,813,14.6,18.1,18.3,4.45,127,1843,3.92,15.7,4.61
2714,3889,13.9,94.7,40,1.79,195,414,9.39,41.8,24.6
154,189,5.47,26.4,20.9,12.4,109,1433,2.15,53.8,11
109,176,15.8,973,98.2,3.28,57.3,279,37.9,67.3,4.61
1877,2690,23.1,27.6,4.74,9.22,77.7,322,1,22.9,14.1
365,533,16.1,50.5,23.7,3.89,70.4,186,1,10,3.08
22.9,35.5,16.5,21.1,23.3,1,67.9,189,2.31,35.5,12
1155,1700,5.57,155,13.9,4.22,52.8,1655,2.37,16,5.42
170,253,15.4,15.8,9.39,10.1,57.8,1778,1.39,31.6,13.2
125,184,2.33,5.14,5.57,3.34,47.4,146,1,26.7,5.88
56.2,56.7,11.9,120,31.3,1,57.3,163,3.4,13.9,12.9
59.9,98.2,6.38,47.4,20.7,4.57,41,1176,1.05,32.2,8.51
107,90.6,9.56,64.4,30.5,1,58.8,173,2.39,14.6,4.83
202,271,10.2,31.9,41.4,1.88,73.7,292,2.55,25,6.85
52.8,73,11.2,89.8,15.4,1,20.7,77.7,1.5,6.38,7.5
478,770,15.4,85.8,22.1,1.47,84.3,328,1.08,22.1,4.96
84.3,142,9.65,142,8.35,1.45,126,352,3.65,29.2,111
777,1241,7.5,84.3,13.8,13.3,69.8,1843,6.15,21.9,7.91
77,114,14.1,27.1,15.7,3.16,50,2503,1.75,17.2,1
99.1,158,20,18.3,3.55,39.6,133,4614,1,13.2,1
213,308,15.3,52.8,33.1,1,19.5,151,8.2,55.2,31.1
101,300,22.7,13,10.9,1.43,15.4,62.6,2.92,19.1,16.4
179,255,18.9,20.4,9.39,1.29,43.7,44.5,5.67,42.6,102
188,255,41.4,85.8,23.7,1.42,26.4,75,1,19.3,9.39
385,578,8.13,155,45.7,3.79,133,414,3.59,24.4,4.22
154,189,5.47,26.4,20.9,12.4,109,1433,2.15,53.8,11
178,289,8.13,231,31.6,20,64.4,965,1.03,23.7,6.49
106,113,12.3,71,40,1,25.5,46.1,1,15.1,5.42
64.4,79.1,21.1,33.4,5.67,2.35,47.4,71,4.96,17.8,9.14
147,235,6.61,22.3,47,2.07,47.4,151,1.2,12.6,4.74
365,542,3.59,21.3,34.3,10.8,126,445,1.23,21.9,8.82
1046,1486,18.9,18.1,15.5,1.86,31.3,113,1,17.6,6.98
547,906,26.9,319,50.9,1.24,124,340,9.91,34,20.2
153,235,37.9,146,43.3,4.1,198,533,1.51,17,2.84
150,239,9.47,89.8,20.2,36.2,147,2690,1.78,27.4,12.9
710,1084,13.6,13.2,1.01,4.96,13.2,29.2,1,25.5,12.1
165,246,13.6,8.06,15.8,1,28.4,136,1,24.4,4.18
47.4,59.9,38.9,375,57.8,2.48,67.3,178,3.89,26.7,10.9
313,509,9.47,34.9,30.2,1.73,33.4,70.4,1.08,23.5,4.29
519,764,13.8,53.3,28.9,1.11,48.3,84.3,12.6,55.7,31.3
76.4,125,7.37,163,15.7,3,47.8,142,1,24.8,5.47
422,655,2.35,466,42.9,23.9,92.2,2813,1.65,31.6,6.79
375,588,13.6,18.4,16.1,1.15,77,198,18.9,57.8,19.1
300,445,18.4,16.7,12.6,25.9,158,1715,17.6,51.4,20.5
64.9,85.1,11.4,106,36.2,2.23,145,253,1,11.2,3.43
632,843,25,88.2,59.9,12,55.2,1747,1,61.5,13.6
1055,1625,10.3,35.5,64.9,4.61,29.4,29.2,1.2,32.5,4.61
55.2,32.2,1.96,300,30.8,5.14,91.4,791,10.6,31.9,18.3
368,538,19.3,40.7,14.2,3.08,62.1,1554,1,19.1,7.43
542,777,15.7,25.9,17.9,1.46,52.3,138,1,31.6,14.6
588,914,8.35,117,30.2,2.15,27.4,150,36.2,73,29.7
223,365,10.8,31.6,35.2,1.73,37.2,143,4.18,15.8,1.88
49.6,46.1,11.4,15,5,18.1,175,1197,1,20.4,10
1252,1747,7.57,7.17,33.7,3.96,69.2,196,1.31,27.1,2.46
229,294,10.8,35.5,29.7,6.85,24.6,67.3,1.3,29.7,7.77
382,588,22.1,27.6,5.73,10.6,119,1611,1,32.8,4.29
90.6,104,3.96,10.9,17.8,51.9,213,7041,1,16.8,9.22
229,325,13.7,82.8,21.5,4.29,18.6,62.1,2.79,30.2,1
59.4,63.2,28.6,61.5,27.9,1.53,37.2,139,23.5,53.8,21.9
1252,1762,13.8,66.1,15.5,3.89,165,573,2.67,36.8,6.15
621,1065,16.4,36.2,20.7,6.49,59.4,1894,20.9,58.8,28.9
87.4,167,25.5,379,66.7,1,45.7,57.8,33.1,57.8,43.3
131,184,10.6,10.8,1.63,2.79,34,111,2.33,17,2.46
241,319,11.8,123,44.1,7.77,47.4,1334,3,52.3,20.9
63.2,86.6,14.2,13.6,7.43,1.11,22.7,67.3,5.28,31.3,15.7
2714,3889,13.9,94.7,40,1.79,195,414,9.39,41.8,24.6
389,588,11.1,82,13.6,29.4,119,4105,1,31.6,7.84
30.5,30.5,16.5,20,3.16,1.65,27.1,828,4.45,31.9,59.4
164,213,15.8,552,66.1,1,25.7,90.6,5.33,77.7,175
297,437,7.7,18.4,17.6,23.7,77.7,973,1,44.9,12.7
139,189,2.5,457,32.2,1.6,105,403,1.7,32.2,9.91
183,267,13.3,16.7,2.41,1.15,28.9,88.2,1,18.9,1.14
679,982,9.39,131,8.28,9.56,73,255,3.43,36.2,2.53
50.9,61,41,109,15,2.25,56.7,1596,37.2,54.2,28.4
410,562,17.3,21.5,12.9,1,69.2,149,1.55,22.7,10.5
843,1241,47.8,95.6,11.4,1.37,83.5,269,1.53,37.9,7.04
365,552,21.7,41.8,30.2,2.67,10.2,100,1.32,33.4,10.3
157,223,22.7,217,71.7,1.58,59.4,114,1.22,19.3,10.5
225,305,33.7,58.3,30.8,7.3,56.7,1731,2.48,9.39,8.9
202,271,10.2,31.9,41.4,1.88,73.7,292,2.55,25,6.85
276,396,12.9,19.3,6.67,1.51,108,281,1.24,24.1,9.91
59.9,98.2,6.38,47.4,20.7,4.57,41,1176,1.05,32.2,8.51
160,255,36.8,83.5,24.8,4.1,30.8,191,2.21,27.4,7.77
49.6,54.7,27.1,337,38.2,4.91,47.8,1027,2.02,12.2,8.2
1526,2227,30,52.8,70.4,18.6,46.1,1176,21.7,72.3,42.2
349,441,50,328,79.1,2.02,28.1,58.3,1,15.5,4.07
300,445,18.4,16.7,12.6,25.9,158,1715,17.6,51.4,20.5
437,632,32.2,53.3,15.3,2.5,32.8,262,10,31.3,12.6
1165,1731,30.8,42.2,22.7,4.57,34.3,209,3.4,20.7,3.68
103,186,8.2,189,24.8,4.33,22.3,77,1,31.3,12.3
422,615,8.74,76.4,25.9,7.1,51.4,835,2.15,3.59,12.4
114,160,11.8,32.2,13.6,3.82,38.2,119,7.23,44.9,15.8
322,478,13.6,15.7,4.57,1,25.9,66.1,1,28.6,10
297,505,19.6,52.3,32.2,44.5,109,1370,2.92,24.4,8.58
931,1395,42.2,133,313,1.18,122,183,1.04,32.5,3.16
225,340,13.8,56.7,36.8,2.13,58.3,255,2.04,29.4,1.95
173,297,9.39,17.9,8.51,6.21,71,319,1.35,18.6,3.65
1208,1685,15.7,13.7,13.8,8.06,50.5,1395,2.04,25,77
89,146,12,30.5,6.79,1,58.3,223,4.74,15.3,7.7
196,281,13.9,39.6,17,1,27.1,87.4,1,26.2,9.47
137,183,7.99,4.03,10.1,1.24,12.2,85.1,3.08,21.3,76.4
225,368,4,20.5,8.51,2.23,65.5,255,8.66,34.9,5.67
147,176,11.2,34.9,36.8,6.21,54.2,1459,16.3,55.7,32.2
225,294,13.2,23.5,6.79,4.07,155,519,2.11,16.3,1.01
55.2,32.2,1.96,300,30.8,5.14,91.4,791,10.6,31.9,18.3
59.4,77,10.5,16,26.2,2.67,15.7,55.2,1.91,40.3,8.51
127,172,17.9,56.7,20.9,7.7,36.8,1018,1,26.4,10.2
246,352,10.6,17,18.4,1,27.4,48.7,11.2,46.6,147
35.9,35.2,23.1,95.6,32.5,3.11,75,289,3.43,25.3,8.9
122,181,19.5,9.65,2.07,1.54,45.7,96.5,6.1,23.7,4.1
225,359,17.8,15.3,5.38,31.1,85.1,1055,1.96,18.9,1.05
213,331,3.62,289,59.9,1,28.6,55.2,1.33,8.66,6.26
813,1208,14.2,72.3,27.6,3.34,75.7,233,2.46,11.5,5.33
211,286,19.3,27.4,2.62,1,33.7,146,1.51,48.3,12.5
292,422,18.6,120,59.9,3.16,119,248,3.96,31.9,11.5
231,343,16.3,59.4,20.5,2.97,30,124,2.67,22.9,3.82
791,1197,47,13,26.9,1.61,28.6,53.3,44.5,88.2,25
157,223,22.7,217,71.7,1.58,59.4,114,1.22,19.3,10.5
710,1027,14.7,11.2,6.1,1.13,51.9,157,1,22.1,5.78
365,673,63.8,139,23.5,2.69,59.9,184,1,46.1,7.3
244,352,8.43,108,25,2.02,59.4,213,1.86,21.1,2.84
487,723,10.7,40.3,30.5,1,89,163,1.07,36.2,10.5
74.3,89,30.8,50.5,61,3.49,95.6,300,14.3,39.2,18.8
34.6,41,35.5,178,57.3,15.3,62.1,1055,2.09,18.4,8.82
227,334,21.7,35.5,14.1,3.92,120,269,9.06,55.2,17
1928,2788,8.58,131,46.1,1,22.9,78.4,1.88,38.9,2.17
111,143,8.35,16.1,39.6,10.2,58.8,1963,82.8,112,25.9
284,400,19.5,31.9,3.59,1.07,62.1,191,1,12.1,15.7
221,328,30.2,46.6,16.3,2.81,28.6,69.2,1,25.7,8.74
533,813,5.94,12.4,20.5,1,32.2,65.5,1.5,20.4,2.33
213,331,3.62,289,59.9,1,28.6,55.2,1.33,8.66,6.26
372,599,10.9,107,17.9,1,36.5,79.1,4.87,30.8,9.91
255,365,18.1,13.7,15,7.23,75.7,2267,2.69,21.5,13.3
235,334,10.4,61,11.3,1,70.4,241,1,9.56,12.1
235,362,2.97,23.3,33.4,1,42.9,61,1.53,23.1,7.1
91.4,133,11.7,112,39.6,1,28.1,77,19.8,55.7,17.9
153,231,13.7,20.7,31.6,2.25,76.4,274,1.13,19.5,3.4
193,308,14.7,46.1,21.3,2.37,16.1,62.6,19.8,44.1,18.3
292,422,13.3,25.3,5.33,1,176,300,3.59,29.4,85.1
49.6,49.6,13.8,63.8,19.5,27.9,100,1472,1.64,35.2,9.65
621,965,28.1,91.4,36.8,3.96,19.5,89,2.21,16,3.85
181,271,13.8,9.56,20.2,16,204,4491,2.5,31.3,67.9
231,343,16.3,59.4,20.5,2.97,30,124,2.67,22.9,3.82
1241,1794,11.3,78.4,19.5,1.79,15,30.8,3.22,21.7,8.66
77,94.7,11,16.7,32.8,1,39.6,60.4,1.08,30.8,8.13
308,547,15.7,56.7,30,2.09,30.5,167,1,13.1,1.88
49.1,103,21.3,15.4,5.28,26.9,75.7,1065,4.33,44.9,7.99
328,466,14.7,39.6,49.6,6.61,60.4,165,2.31,48.3,15.5
137,233,30,83.5,70.4,3.92,48.7,157,2.27,28.4,3.79
154,189,5.47,26.4,20.9,12.4,109,1433,2.15,53.8,11
141,193,45.7,54.7,21.9,17.8,137,2436,1,23.7,4.66
106,142,11,60.4,19.5,1.09,133,362,3.89,37.9,5.94
777,1241,7.5,84.3,13.8,13.3,69.8,1843,6.15,21.9,7.91
142,205,1.27,13.1,32.8,1.29,70.4,127,1.41,31.6,12.3
147,219,12.7,40,17.3,5.09,49.6,233,1,35.5,7.1
10.6,45.7,9.82,85.1,13.2,2.09,73.7,906,1.95,20.7,2.13
237,382,19.8,16.1,16.7,24.8,79.1,874,35.2,153,57.3
155,227,34,49.6,7.3,2.74,36.2,147,2.48,24.6,2.64
337,509,15,106,30.5,2.04,149,389,2.35,23.7,13.8
170,231,41.4,108,29.7,3.85,75.7,225,1.21,24.6,3.96
122,65.5,16.5,17.5,9.47,1.33,118,284,1.38,37.2,8.13
225,340,13.8,56.7,36.8,2.13,58.3,255,2.04,29.4,1.95
1395,2110,23.3,33.4,5.57,2.48,19.8,103,6.92,48.3,25.7
170,286,19.3,3.02,21.3,2.09,25.7,54.7,1.31,30,16.3
62.6,69.2,14.7,28.6,23.7,1.22,66.7,73,4.78,35.2,11.4
98.2,168,24.8,55.2,9.06,7.7,54.7,1370,1.73,40.3,5.09
131,184,10.6,10.8,1.63,2.79,34,111,2.33,17,2.46
528,784,10.5,26.4,21.5,1,28.4,82,18.4,38.5,10.5
2288,3429,35.2,42.6,18.9,1.43,30.5,1094,2.31,30,6.73
42.2,45.3,16.3,98.2,36.8,21.5,114,2864,1,18.9,7.64
99.1,158,20,18.3,3.55,39.6,133,4614,1,13.2,1
154,165,9.65,183,36.2,3.4,111,316,49.1,90.6,42.2
262,368,4.33,17.8,62.1,1,34.6,142,1,17.9,3.08
142,205,1.27,13.1,32.8,1.29,70.4,127,1.41,31.6,12.3
77,114,14.1,27.1,15.7,3.16,50,2503,1.75,17.2,1
523,813,16.1,5.83,27.4,1.43,149,346,7.5,61.5,21.7
143,229,14.5,25,20,2.29,30.2,61.5,3.55,16.7,10.5
615,939,11.4,63.8,14.9,21.9,67.3,1433,1,20.2,17
1155,1700,5.57,155,13.9,4.22,52.8,1655,2.37,16,5.42
1275,1811,15.1,19.1,14.2,16.5,121,1104,1.5,54.7,11
153,231,13.7,20.7,31.6,2.25,76.4,274,1.13,19.5,3.4
319,414,13.7,1,14.9,1,163,276,1,21.9,10.3
59.4,77,10.5,16,26.2,2.67,15.7,55.2,1.91,40.3,8.51
4.45,11.7,7.84,13.2,33.7,1.11,32.2,12.7,1.55,61,14.3
253,355,7.3,20.4,15.7,1,15,28.4,6.98,48.3,259
225,294,13.2,23.5,6.79,4.07,155,519,2.11,16.3,1.01
143,281,19.5,34.6,8.82,1.86,196,368,1.98,66.7,9.06
223,302,27.1,170,37.5,2.5,63.2,130,1,28.9,7.04
337,500,7.99,104,12.3,1.61,47.4,92.2,1,21.5,4.57
4.45,11.7,7.84,13.2,33.7,1.11,32.2,12.7,1.55,61,14.3
130,155,41,67.9,18.1,7.99,33.7,111,2.11,15.7,3.96
246,340,18.9,24.6,10.8,3.82,33.1,105,35.9,89.8,41
1065,1526,117,281,93.9,3.16,22.5,110,45.7,74.3,21.1
170,239,6.92,67.3,11,16,63.2,1486,57.3,139,33.7
359,542,26.2,48.3,8.06,4.14,51.4,1540,1.19,31.6,7.43
50.9,61,41,109,15,2.25,56.7,1596,37.2,54.2,28.4
106,142,11,60.4,19.5,1.09,133,362,3.89,37.9,5.94
227,322,20.4,11.5,10.9,3.22,49.1,131,1,15.7,9.22
359,470,9.31,168,31.1,1,13.6,87.4,1,18.8,8.06
168,257,22.1,90.6,37.5,1,56.7,75,1.98,28.4,1.06
1230,1762,9.73,89.8,17.9,2.59,40.7,78.4,1,35.9,8.43
1219,1827,64.4,98.2,10.5,1,26.7,85.1,1.27,22.9,20.7
1018,1420,11.8,23.5,5.05,5,179,542,1.05,22.5,13
193,267,17.6,88.2,64.4,1,12.3,145,1.07,14.7,2.13
63.2,62.1,17.5,12.7,8.43,2.53,9.82,62.6,3.55,12.4,7.3
231,337,50,65.5,36.5,1,63.8,65.5,4.53,12.3,4.96
1433,2072,14.6,29.4,13.8,2.71,44.1,102,4.53,34,8.51
453,573,12.3,129,44.1,7.99,143,441,5.73,46.1,14.5
170,286,19.3,3.02,21.3,2.09,25.7,54.7,1.31,30,16.3
71.7,115,25,36.8,10.5,3.08,71.7,259,1,15.5,7.7
1685,2393,17.2,110,34,1.75,55.7,137,2.09,40,8.66
89,131,7.43,90.6,7.7,1,31.9,15.1,8.35,31.9,13.9
188,235,13.8,19.1,13.8,2.84,79.1,337,3.68,16.1,7.77
1472,2110,15.3,2.37,9.56,1.61,18.3,60.4,1.73,42.9,69.2
297,505,19.6,52.3,32.2,44.5,109,1370,2.92,24.4,8.58
813,1208,14.2,72.3,27.6,3.34,75.7,233,2.46,11.5,5.33
223,313,15.4,77,29.4,3.65,70.4,1762,1.54,17.5,5.38
365,533,2.23,6.04,26.9,1,23.5,82,6.61,43.7,9.47
466,777,16.5,18.8,10.6,1.08,64.4,163,16.4,51.9,30.2
533,843,10.2,147,31.9,4.29,84.3,198,2.5,20.5,5.42
638,956,18.9,50.5,46.6,9.91,93.1,1382,1.35,33.1,16.1
42.2,45.3,16.3,98.2,36.8,21.5,114,2864,1,18.9,7.64
183,271,6.15,215,19.1,1,22.1,3.65,26.7,69.8,92.2
300,400,29.2,389,173,1,64.9,248,2.23,21.5,7.64
132,198,3.05,22.7,56.7,2.29,72.3,215,23.1,80.6,42.2
71.7,114,1.65,2.94,22.1,3.68,79.1,178,2.02,7.1,5
86.6,74.3,8.43,136,16.3,24.1,72.3,1027,1,26.2,5.28
183,225,38.9,100,69.8,1,56.2,109,1.57,28.1,6.44
1230,1700,12.9,142,43.7,2.84,33.7,79.1,10.3,38.5,25.7
1055,1512,4.83,8.98,20.5,5.14,69.8,1407,1,36.5,10
661,991,54.2,101,20,3.11,34.3,183,3.68,23.1,8.74
1526,2227,30,52.8,70.4,18.6,46.1,1176,21.7,72.3,42.2
308,514,13.7,59.9,6.85,4.74,67.9,292,9.91,101,172
750,1144,12.6,14.5,11.4,12.4,47.4,939,11,20.7,8.66
385,610,44.1,65.5,28.9,2.13,27.1,61,1.04,27.1,10.9
1009,1420,21.1,26.7,53.3,6.49,67.3,346,1,31.6,1.79
1230,1843,12.2,15,15.8,1,23.7,126,1.81,21.5,6.21
137,183,7.99,4.03,10.1,1.24,12.2,85.1,3.08,21.3,76.4
305,478,25.9,34,4.41,1.43,35.2,54.7,1,34.9,10.6
158,259,9.47,32.2,19.5,3.62,52.3,1075,1,69.8,5.38
111,143,8.35,16.1,39.6,10.2,58.8,1963,82.8,112,25.9
302,461,8.06,14.5,1,1,41.8,124,1.73,9.82,2.44
1928,2788,8.58,131,46.1,1,22.9,78.4,1.88,38.9,2.17
59.4,99.1,20.7,41,12.4,17.9,93.9,573,1.98,53.8,10.5
59.9,73.7,16.5,478,158,3.65,41,221,1,20.9,7.1
248,389,10.2,82.8,33.4,11.9,69.8,1827,1.15,45.7,15.1
382,496,16,50,25.3,4.29,80.6,233,1,10.5,2.15
47.4,59.9,38.9,375,57.8,2.48,67.3,178,3.89,26.7,10.9
1165,1685,12.6,16.5,3.02,3.13,84.3,349,1,29.4,15.5
215,305,4.1,4.7,10.6,2.11,19.1,41.4,3.52,38.2,6.04
119,157,13.5,121,40.3,2.69,48.7,172,12.2,29.2,38.5
168,233,16.1,61,28.6,1.76,35.5,131,14.5,45.3,22.7
153,225,14.5,12.5,11.5,1,31.1,30.5,1,26.7,5.94
193,136,9.91,198,35.2,3.59,47,204,2.59,33.7,5.62
478,723,18.4,21.3,1,12.4,91.4,2503,1.73,39.6,12.5
866,1208,17.3,31.9,32.5,2.09,18.6,692,1,23.5,3.52
418,626,9.22,71,28.1,1.88,108,276,1,8.9,13.9
297,437,7.7,18.4,17.6,23.7,77.7,973,1,44.9,12.7
922,1382,13.3,17.3,8.43,3.34,50.5,160,1,59.9,5.42
382,615,20.9,16.8,1,1.33,20,61.5,1.45,13,4.57
365,533,16.1,50.5,23.7,3.89,70.4,186,1,10,3.08
557,843,13.6,87.4,35.5,1,64.9,82,1,9.47,4.78
130,184,16.4,46.1,23.7,1.55,59.9,89.8,1,36.8,14.2
167,289,17,33.1,13.2,4.57,141,325,12.2,32.2,112
262,365,12.2,30,37.2,87.4,223,3429,1,17,6.79
43.7,55.7,18.3,96.5,27.6,1,42.6,69.2,14.3,42.9,23.5
1395,2110,23.3,33.4,5.57,2.48,19.8,103,6.92,48.3,25.7
1395,2110,23.3,33.4,5.57,2.48,19.8,103,6.92,48.3,25.7
164,244,13.9,14.6,1,1.83,71.7,150,2.76,26.9,5.14
250,372,19.8,248,79.9,4.78,151,328,2.71,9.56,10
355,523,14.1,25.9,16.5,2.09,93.9,294,5.67,30.2,6.15
457,685,6.55,34.9,25.7,1.23,108,223,1,25.5,81.3
106,113,12.3,71,40,1,25.5,46.1,1,15.1,5.42
175,264,12.6,17.2,18.4,2.21,39.6,866,1,31.3,1
292,457,43.7,334,92.2,2.94,69.2,227,1.3,13.9,4.07
244,352,8.43,108,25,2.02,59.4,213,1.86,21.1,2.84
50,56.7,16.7,13.3,6.73,1,15.5,68.5,2.5,14.2,7.37
1526,2227,30,52.8,70.4,18.6,46.1,1176,21.7,72.3,42.2
198,294,22.5,8.98,10.2,2.27,99.1,956,2.5,25.5,12.3
59.9,73.7,16.5,478,158,3.65,41,221,1,20.9,7.1
246,343,10.8,117,40.7,3.72,96.5,233,1.57,12.4,9.65
39.2,43.3,72.3,147,21.3,24.6,112,542,2.55,9.73,9.82
246,343,10.8,117,40.7,3.72,96.5,233,1.57,12.4,9.65
246,422,16.1,14.1,2.04,4.96,49.1,202,1.78,48.7,5.99
130,155,41,67.9,18.1,7.99,33.7,111,2.11,15.7,3.96
117,157,8.2,16.4,28.1,15,101,355,2.59,44.1,9.91
50.9,61,41,109,15,2.25,56.7,1596,37.2,54.2,28.4
188,255,41.4,85.8,23.7,1.42,26.4,75,1,19.3,9.39
241,375,18.9,17.5,6.38,1.04,109,217,11.9,31.9,8.74
426,661,4.78,20.5,46.6,5.42,123,241,8.66,31.9,2.25
131,184,10.6,10.8,1.63,2.79,34,111,2.33,17,2.46
215,337,44.1,109,87.4,3.89,25.5,1778,1,11.7,1
139,189,2.5,457,32.2,1.6,105,403,1.7,32.2,9.91
64.9,99.1,34.9,43.3,69.8,5.67,138,410,4.61,12.7,1.64
368,547,31.1,37.9,5.78,1.84,48.3,1134,3.59,35.5,5.83
737,1084,17.9,42.2,15.1,1.36,56.7,172,1.91,22.9,96.5
496,770,12.6,14.3,9.22,2.37,27.6,45.3,11.8,34.9,19.3
32.5,37.2,46.1,1055,352,1.75,56.7,164,15,41.4,10
62.1,71.7,12.9,85.1,26.4,1.84,43.3,61,1.61,29.7,13.7
1999,2738,12,19.6,18.4,1,61,88.2,8.51,26.7,143
17.3,28.6,11.4,55.7,20.9,1.73,48.7,262,3.08,20,4.53
246,422,16.1,14.1,2.04,4.96,49.1,202,1.78,48.7,5.99
131,184,10.6,10.8,1.63,2.79,34,111,2.33,17,2.46
135,241,11.4,48.7,14.5,6.67,205,704,1.03,11.4,1
